# source: Mustafa Insel, 1990 PhD thesis, Figures 347--350
# source_location: printed pages 352--353; PDF pages 362--363
# principal-hump window only; source-only two-pass trace
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_pass_a,relative_position_pass_b,fn_anchor,fn_a,tau_a,fn_b,tau_b,fn_pass_difference,tau_pass_difference,pass_a_x_px,pass_a_y_px,pass_b_x_px,pass_b_y_px,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,adjudication
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.465,0.4649998,1.6323529,0.4649999,1.6214623,0.0000001,0.0108907,1743.294,3317.000,1743.672,3325.000,0.4649999,1.6269076,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.470,0.4700000,1.6558824,0.4699998,1.6465212,0.0000002,0.0093611,1757.189,3301.000,1757.544,3308.000,0.4699999,1.6512018,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.475,0.4749999,1.6963074,0.4750001,1.6972715,0.0000002,0.0009642,1771.083,3273.511,1771.417,3273.571,0.4750000,1.6967894,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.480,0.4800001,1.6892559,0.4800000,1.6909390,0.0000000,0.0016831,1784.978,3278.306,1785.289,3277.867,0.4800001,1.6900974,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.485,0.4849999,1.6590059,0.4850000,1.6589637,0.0000000,0.0000421,1798.872,3298.876,1799.161,3299.559,0.4849999,1.6589848,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.490,0.4900001,1.6528426,0.4899999,1.6549853,0.0000002,0.0021426,1812.767,3303.067,1813.033,3302.258,0.4900000,1.6539140,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.495,0.4950000,1.6347706,0.4950002,1.6392541,0.0000002,0.0044835,1826.661,3315.356,1826.906,3312.930,0.4950001,1.6370124,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.500,0.5000002,1.6323529,0.5000001,1.6332547,0.0000001,0.0009018,1840.556,3317.000,1840.778,3317.000,0.5000001,1.6328038,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.505,0.5050000,1.6058824,0.5050000,1.6034832,0.0000000,0.0023992,1854.450,3335.000,1854.650,3337.197,0.5050000,1.6046828,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.510,0.5099998,1.6279412,0.5099999,1.5798054,0.0000001,0.0481358,1868.344,3320.000,1868.522,3353.260,0.5099999,1.6038733,0.0030000,0.0240679,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.515,0.5150000,1.6117647,0.5149998,1.5772406,0.0000002,0.0345241,1882.239,3331.000,1882.394,3355.000,0.5149999,1.5945026,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.520,0.5199999,1.5955882,0.5200001,1.5860849,0.0000002,0.0095033,1896.133,3342.000,1896.267,3349.000,0.5200000,1.5908366,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.525,0.5250001,1.5794118,0.5250000,1.5698703,0.0000000,0.0095415,1910.028,3353.000,1910.139,3360.000,0.5250001,1.5746410,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.530,0.5299999,1.5602941,0.5300000,1.5507075,0.0000000,0.0095866,1923.922,3366.000,1924.011,3373.000,0.5299999,1.5555008,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.535,0.5350001,1.5397059,0.5349999,1.5300708,0.0000002,0.0096351,1937.817,3380.000,1937.883,3387.000,0.5350000,1.5348883,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.540,0.5400000,1.5205882,0.5400002,1.5094340,0.0000002,0.0111543,1951.711,3393.000,1951.756,3401.000,0.5400001,1.5150111,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.545,0.5450002,1.5000000,0.5450001,1.4902712,0.0000001,0.0097288,1965.606,3407.000,1965.628,3414.000,0.5450001,1.4951356,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C3,"round-bilge hull, L/B 7",long dashed,highest broad crest and rightmost peak,uppermost broad principal crest,0.550,0.5500000,1.5036353,0.5500000,1.5045607,0.0000000,0.0009254,1979.500,3404.528,1979.500,3404.306,0.5500000,1.5040980,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.350,0.3499999,1.2906103,0.3500000,1.2902712,0.0000000,0.0003391,1423.722,3549.385,1424.611,3549.680,0.3499999,1.2904408,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.355,0.3550001,1.1706221,0.3549999,1.1652624,0.0000002,0.0053597,1437.617,3630.977,1438.483,3634.486,0.3550000,1.1679422,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.360,0.3600000,1.0736353,0.3600002,1.0740979,0.0000002,0.0004626,1451.511,3696.928,1452.356,3696.332,0.3600001,1.0738666,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.365,0.3650002,0.9323529,0.3650001,0.9345519,0.0000001,0.0021989,1465.406,3793.000,1466.228,3791.000,0.3650001,0.9334524,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.370,0.3700000,0.8205397,0.3700000,0.8180336,0.0000000,0.0025061,1479.300,3869.033,1480.100,3870.046,0.3700000,0.8192867,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.375,0.3749998,0.7000000,0.3749999,0.7429245,0.0000001,0.0429245,1493.194,3951.000,1493.972,3921.000,0.3749999,0.7214623,0.0030000,0.0214623,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.380,0.3800000,0.8529412,0.3799998,0.8475825,0.0000002,0.0053586,1507.089,3847.000,1507.844,3850.000,0.3799999,0.8502619,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.385,0.3849999,1.0093882,0.3850001,1.0101710,0.0000002,0.0007828,1520.983,3740.616,1521.717,3739.700,0.3850000,1.0097796,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.390,0.3900001,1.1308824,0.3900000,1.1282105,0.0000000,0.0026719,1534.878,3658.000,1535.589,3659.622,0.3900001,1.1295464,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.395,0.3949999,1.2974515,0.3950000,1.2560687,0.0000000,0.0413828,1548.772,3544.733,1549.461,3572.883,0.3949999,1.2767601,0.0030000,0.0206914,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.400,0.4000001,1.3915162,0.3999999,1.4133859,0.0000002,0.0218697,1562.667,3480.769,1563.333,3466.159,0.4000000,1.4024510,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.405,0.4050000,1.4665647,0.4050002,1.4088473,0.0000002,0.0577174,1576.561,3429.736,1577.206,3469.238,0.4050001,1.4377060,0.0030000,0.0288587,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.410,0.4100002,1.4999353,0.4100001,1.4681604,0.0000001,0.0317749,1590.456,3407.044,1591.078,3429.000,0.4100001,1.4840478,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.415,0.4150000,1.5501162,0.4150000,1.5508048,0.0000000,0.0006887,1604.350,3372.921,1604.950,3372.934,0.4150000,1.5504605,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.420,0.4199998,1.5447368,0.4199999,1.5450177,0.0000001,0.0002809,1618.244,3376.579,1618.822,3376.860,0.4199999,1.5448772,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.425,0.4250000,1.5955044,0.4249998,1.5938045,0.0000002,0.0016999,1632.139,3342.057,1632.694,3343.763,0.4249999,1.5946545,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.430,0.4299999,1.5917221,0.4300001,1.5520799,0.0000002,0.0396422,1646.033,3344.629,1646.567,3372.069,0.4300000,1.5719010,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.435,0.4350001,1.5562529,0.4350000,1.5568529,0.0000000,0.0005999,1659.928,3368.748,1660.439,3368.831,0.4350001,1.5565529,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.440,0.4399999,1.5592338,0.4400000,1.5604245,0.0000000,0.0011907,1673.822,3366.721,1674.311,3366.408,0.4399999,1.5598292,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.445,0.4450001,1.5566676,0.4449999,1.5575236,0.0000002,0.0008559,1687.717,3368.466,1688.183,3368.376,0.4450000,1.5570956,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.450,0.4500000,1.5530235,0.4500002,1.5537559,0.0000002,0.0007324,1701.611,3370.944,1702.056,3370.932,0.4500001,1.5533897,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.455,0.4550002,1.5398235,0.4550001,1.5408712,0.0000001,0.0010476,1715.506,3379.920,1715.928,3379.673,0.4550001,1.5403473,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.460,0.4600000,1.5350265,0.4600000,1.5346742,0.0000000,0.0003522,1729.400,3383.182,1729.800,3383.877,0.4600000,1.5348504,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.465,0.4649998,1.5240912,0.4649999,1.5235038,0.0000001,0.0005873,1743.294,3390.618,1743.672,3391.455,0.4649999,1.5237975,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.470,0.4700000,1.5166838,0.4699998,1.5115183,0.0000002,0.0051655,1757.189,3395.655,1757.544,3399.586,0.4699999,1.5141011,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.475,0.4749999,1.5015765,0.4750001,1.5014519,0.0000002,0.0001245,1771.083,3405.928,1771.417,3406.415,0.4750000,1.5015142,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.480,0.4800001,1.4691176,0.4800000,1.4677123,0.0000000,0.0014054,1784.978,3428.000,1785.289,3429.304,0.4800001,1.4684150,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.485,0.4849999,1.4588676,0.4850000,1.4577078,0.0000000,0.0011598,1798.872,3434.970,1799.161,3436.091,0.4849999,1.4582877,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.490,0.4900001,1.4461559,0.4899999,1.4425958,0.0000002,0.0035601,1812.767,3443.614,1813.033,3446.343,0.4900000,1.4443758,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.495,0.4950000,1.4361074,0.4950002,1.3988827,0.0000002,0.0372247,1826.661,3450.447,1826.906,3475.998,0.4950001,1.4174950,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.500,0.5000002,1.4050735,0.5000001,1.4011837,0.0000001,0.0038899,1840.556,3471.550,1840.778,3474.437,0.5000001,1.4031286,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.505,0.5050000,1.3981471,0.5050000,1.3526739,0.0000000,0.0454731,1854.450,3476.260,1854.650,3507.346,0.5050000,1.3754105,0.0030000,0.0227366,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.510,0.5099998,1.3716206,0.5099999,1.3703877,0.0000001,0.0012329,1868.344,3494.298,1868.522,3495.329,0.5099999,1.3710041,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.515,0.5150000,1.3596868,0.5149998,1.3247008,0.0000002,0.0349860,1882.239,3502.413,1882.394,3526.323,0.5149999,1.3421938,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.520,0.5199999,1.3211456,0.5200001,1.3213856,0.0000002,0.0002400,1896.133,3528.621,1896.267,3528.572,0.5200000,1.3212656,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.525,0.5250001,1.3380824,0.5250000,1.3238561,0.0000000,0.0142262,1910.028,3517.104,1910.139,3526.896,0.5250001,1.3309692,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.530,0.5299999,1.3280971,0.5300000,1.3232768,0.0000000,0.0048202,1923.922,3523.894,1924.011,3527.289,0.5299999,1.3256869,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
348,352,362,0.3,C4,"round-bilge hull, L/B 9",dash-dot,"sharp central rise, upper-left shoulder",left shoulder crossing into the main family,0.535,0.5350001,1.3204809,0.5349999,1.3205189,0.0000002,0.0000380,1937.817,3529.073,1937.883,3529.160,0.5350000,1.3204999,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
